l,b,yield,alphaCadence,alphaTexp
4.8,1.2,0.0722326164182874,-0.6883659108459926,0.8764247106633237
4.8,1.4,0.0709864711334148,-0.7689108139422733,1.1435998915885803
4.8,1.6,0.0628176791596278,-0.770254734683516,1.0294831395000172
4.8,1.8,0.0613565486309088,-0.797288250841385,0.9273926823566537
4.8,2.0,0.0544188948325422,-0.8060537690238451,0.877420544737652
4.8,2.2,0.049012641849504004,-0.8952942898916229,1.068583421247252
4.8,2.4,0.0445043001154578,-0.8419012906108896,1.202137266949511
4.8,2.6,0.042387198618717,-0.8511013946872747,0.873948427330781
4.8,2.8,0.0392352829431492,-0.8363479801436305,0.6140080983629814
4.8,3.0,0.0336023913667656,-0.8654931010825844,1.0048581745875185
4.8,3.2,0.033127598322749405,-0.8322521434459669,1.0356743720627697
4.8,3.4,0.0280591887766614,-0.8462358217975992,0.9953422096702346
4.8,3.6,0.02520143750355,-0.8549521451190394,0.9391361093028107
4.8,3.8,0.0235191678792654,-0.8261282716075052,1.0841163310177278
4.6,-4.0,0.023215180299644398,-0.8279226097123683,0.8717929898833836
4.6,-3.8,0.026038487234167802,-0.8315821304182529,0.9892899007549515
4.6,-3.6,0.0294771072266766,-0.8017279346131465,0.9311707759719053
4.6,-3.4,0.031200627478861202,-0.8656543990665797,0.8633231946221103
4.6,-3.2,0.0347401526803998,-0.861580276704492,0.9886388025999953
4.6,-3.0,0.0383474156666904,-0.8792403255583526,1.1636107108317015
4.6,-2.8,0.0390041266417284,-0.9058235797315075,0.9206144676728406
4.6,-2.6,0.041222111657175,-0.8699959500916036,0.9194629276710925
4.6,-2.4,0.050673901727724,-0.8296623546330156,0.923674440929536
4.6,-2.2,0.0493619903108886,-0.852005991428344,0.7975987534740608
4.6,-2.0,0.0344684653762896,-0.7671441471286274,0.9022996884876853
4.6,-1.8,0.0456565677842298,-0.8710730027115555,0.8816857909807777
4.6,-1.6,0.0540033842314218,-0.874894269212816,0.8937371543974537
4.6,-1.4,0.0456146278181346,-0.847080183990301,1.2555669693461624
4.6,-1.2,0.056060278601292604,-0.7961724734267968,0.7185627654733583
4.6,-1.0,0.056033765671871405,-0.7354173537812974,0.9429575557946728
4.6,-0.8,0.057657361304587804,-0.7245085058051982,0.9821469744415646
4.6,-0.6,0.0672426020758536,-0.7480856172430178,0.8978978109060711
4.6,-0.4,0.0484759297866732,-0.6651856805376668,0.9600280409030952
4.6,-0.2,0.035613043697434205,-0.6842828939735726,1.3601379604601835
4.6,0.0,0.0642481133386098,-0.6289036663868525,0.8651648083981854
4.6,0.2,0.0079463809193202,-0.8230931726407096,1.1724923274348913
4.6,0.4,0.0270188136014154,-0.7024628069141493,1.2185304957509109
4.6,0.6,0.0980362234443468,-0.683366615448363,0.8820752746622346
4.6,0.8,0.07989046077208681,-0.7691725059831662,1.0428373681040617
4.6,1.0,0.0700765882945896,-0.7699499240047228,1.0795543115948654
4.6,1.2,0.0818523625578822,-0.7371848009899736,0.9369238553253557
4.6,1.4,0.0688304823525804,-0.8072309890287276,1.122356795129873
4.6,1.6,0.0726822791071452,-0.7693221612387384,1.0658221640771985
4.6,1.8,0.064278148195485,-0.7610351991582811,0.8302756945912105
4.6,2.0,0.0628254671006298,-0.8355958869267343,1.0392881453523224
4.6,2.2,0.051511269980562,-0.8068730179723157,0.6791089093381589
4.6,2.4,0.0463463444699448,-0.8198915959823605,0.7360229194983448
4.6,2.6,0.046221352804962,-0.8215510177719426,0.9725135304631866
4.6,2.8,0.0413887270548636,-0.8138276602011655,1.1308429911122218
4.6,3.0,0.0368762968503468,-0.8945511126416317,1.1669730552719189
4.6,3.2,0.0319311426902976,-0.8883832507314078,0.9877828390579534
4.6,3.4,0.028062042949248002,-0.8784841361565504,1.022689676185158
4.6,3.6,0.023819507540658598,-0.917800736937633,1.0591378232914248
4.6,3.8,0.0230242262532318,-0.8745088725307328,0.9639877040726013
4.4,-4.0,0.026184038770992,-0.8053681687262708,0.9878557826377029
4.4,-3.8,0.027010834366485603,-0.7795657110710862,0.7728985939524193
4.4,-3.6,0.027450040788627002,-0.7840515990865758,0.9977681159201792
4.4,-3.4,0.031753714568008795,-0.8451181731110621,1.0610937933303535
4.4,-3.2,0.036763400953148395,-0.8778239662124702,1.2418017314709124
4.4,-3.0,0.0411609404229756,-0.8558931391413389,0.937593748397355
4.4,-2.8,0.0459499110115344,-0.8334346434561389,1.025593730323978
4.4,-2.6,0.047602958703738,-0.9186724867042938,0.988244634661096
4.4,-2.4,0.0455522124861618,-0.860419571090003,1.2726611419167773
4.4,-2.2,0.0546511691461002,-0.8198765897864421,1.1641582627192182
4.4,-2.0,0.055486443826928994,-0.8935038300015842,1.0319225221446167
4.4,-1.8,0.06323272482507179,-0.8542467946615149,0.9008157185946339
4.4,-1.6,0.05117259596124481,-0.828872869263508,1.0093555758518153
4.4,-1.4,0.0619723689171966,-0.7812720037935713,0.977334110123292
4.4,-1.2,0.0768750939589974,-0.7430470924211016,1.0762583418604716
4.4,-1.0,0.0498781931947542,-0.7316927753813626,1.044592300867521
4.4,-0.8,0.0523440066640614,-0.7347047018035346,1.2563449828255966
4.4,-0.6,0.0410162494446396,-0.7233435367331219,1.1394046337894321
4.4,-0.4,0.0764382734085648,-0.6701381460462253,0.9369568827276573
4.4,-0.2,0.0241069122183324,-0.7660749075065642,1.0658592011933299
4.4,0.0,0.0817123603583196,-0.6642971486069862,1.1194223658098714
4.4,0.2,0.0801044660711748,-0.6332852377702016,0.8575415063426722
4.4,0.4,0.09189991972523759,-0.6546251049771145,0.7960121128981206
4.4,0.6,0.0940693141099356,-0.6961848908005213,0.8462645642099337
4.4,0.8,0.09098120668165499,-0.7344556389851515,0.7829679570047323
4.4,1.0,0.07232337048097201,-0.8085036937067985,1.097430177082182
4.4,1.2,0.0763225566853836,-0.7851054114709682,1.0084402226512752
4.4,1.4,0.0677436090217824,-0.7548230482081884,1.0574465292541388
4.4,1.6,0.0641302496632698,-0.85807612180792,1.2423866646023594
4.4,1.8,0.0627743821041126,-0.8764010535694319,1.165333050178033
4.4,2.0,0.0584198449167654,-0.888276388603473,1.1332796094708169
4.4,2.2,0.052565772020209206,-0.8529055696716986,1.2417428122799041
4.4,2.4,0.048720084023059204,-0.8310104362878104,1.04175551472801
4.4,2.6,0.04895859213256319,-0.8699930251119197,0.9887509803538154
4.4,2.8,0.0461671992050958,-0.8382444304560854,1.0641770337282426
4.4,3.0,0.0380555244146118,-0.8886409226430744,1.1000868784507842
4.4,3.2,0.033925914081732,-0.911281863016519,1.2061243270617317
4.4,3.4,0.029558271265257598,-0.8775121016768075,0.8043435521269524
4.4,3.6,0.025935092445636597,-0.8322891563579782,0.9909319235730346
4.4,3.8,0.024286120966362602,-0.8753679787046859,0.9068070893576895
4.2,-4.0,0.024989661352545003,-0.85108286463942,1.0756508875230093
4.2,-3.8,0.0267593026089528,-0.8576489772868006,0.9656429234741162
4.2,-3.6,0.032782938658470595,-0.7901972571989284,0.7413634493034729
4.2,-3.4,0.0339923229181494,-0.882962227205365,1.1237669877102605
4.2,-3.2,0.0392091009636198,-0.8714468257829114,1.0399454284267549
4.2,-3.0,0.0448551272739024,-0.8755396793566694,0.88327256547002
4.2,-2.8,0.050783432805035396,-0.8467434816372612,1.1943537370698043
4.2,-2.6,0.0483783231279534,-0.9338971556187874,0.625725669205225
4.2,-2.4,0.048717621323108404,-0.894038772322082,0.9740502826636199
4.2,-2.2,0.0517694593511208,-0.8698038280465116,1.233812340622991
4.2,-2.0,0.06456990172818,-0.7982974650690848,1.0261465468117237
4.2,-1.8,0.0705748313651472,-0.7937751957816094,0.8995107137858434
4.2,-1.6,0.0703536352856358,-0.7996718215002889,0.9636387922492063
4.2,-1.4,0.0644959595898426,-0.7936429866021226,1.1428472424767164
4.2,-1.2,0.0784716301184814,-0.7871462812947192,1.0916886176124028
4.2,-1.0,0.060188049062676004,-0.733500118229342,1.0205623244483402
4.2,-0.8,0.0551982448267722,-0.7707113579017975,1.411172818434953
4.2,-0.6,0.08486837087799301,-0.7575230398712537,1.133384735043244
4.2,-0.4,0.009823506985399199,-0.8828571469453107,1.964483144203573
4.2,-0.2,0.089373197972967,-0.6504520053826719,0.9970382234530699
4.2,0.0,0.0294628718641596,-0.7536499605910206,1.1735666201148751
4.2,0.2,0.12311868077498521,-0.6177289650766933,0.616000631247113
4.2,0.4,0.1012459922321022,-0.6939830264417559,0.8309451058293373
4.2,0.6,0.0882860240597064,-0.7021541808266868,1.0277125767608277
4.2,0.8,0.095565048757764,-0.7833992869599764,1.0211716788120302
4.2,1.0,0.09623133056563081,-0.7780244643559946,0.8753618473953898
4.2,1.2,0.0975477504358428,-0.721346244370939,0.8441873011664043
4.2,1.4,0.0826828109528244,-0.8121722488367561,0.9612574647267652
4.2,1.6,0.0731471448891036,-0.8272598988009866,1.034706327809999
4.2,1.8,0.0725627950286118,-0.8362297593854403,1.0909261517479072
4.2,2.0,0.06506140406446739,-0.8252259973782295,1.1633959865865946
4.2,2.2,0.0569155824967818,-0.8528788011134163,1.0551503754155749
4.2,2.4,0.0547352981986548,-0.8544408560349234,1.090256003745243
4.2,2.6,0.0544803751301898,-0.8508169133144005,0.6854667905151772
4.2,2.8,0.045053698735633196,-0.9035604354086963,1.2552456255097295
4.2,3.0,0.0396233136402336,-0.9294513829619596,1.28537646864778
4.2,3.2,0.0368901580674216,-0.8661005597499621,1.0538705535239778
4.2,3.4,0.030573720834843596,-0.8727104221725561,0.8433365535721475
4.2,3.6,0.027905438721825,-0.884658635480037,1.4269712667122894
4.2,3.8,0.024415179137343604,-0.8679864999142014,1.1255519801370442
4.0,-4.0,0.026938569376400996,-0.8463283624297524,0.9308305513075
4.0,-3.8,0.031545338693150404,-0.8283556803682105,0.9637129316873396
4.0,-3.6,0.031588433636522396,-0.8876345787262813,1.1473575564108043
4.0,-3.4,0.0345279297657942,-0.9284338557889753,1.0069513298329644
4.0,-3.2,0.0411717999138042,-0.9192407991532616,1.0974821675685356
4.0,-3.0,0.045960374884737,-0.971191797670234,1.3056628620989126
4.0,-2.8,0.0478418786495388,-0.9536456451067812,1.1675905977011263
4.0,-2.6,0.05519996864392861,-0.8564554495983779,0.8927546686395563
4.0,-2.4,0.0601728312630696,-0.8802867565604412,1.230391172344607
4.0,-2.2,0.05514061524321841,-0.9112507241616101,1.1705641017015396
4.0,-2.0,0.0666343993078428,-0.8899259492544686,0.9250382993816059
4.0,-1.8,0.0708101079430578,-0.8709168047215543,1.022678166316754
4.0,-1.6,0.0726156182980248,-0.8380307664787382,1.0724481652032711
4.0,-1.4,0.0796204857104646,-0.8182613239170331,1.1508408643828243
4.0,-1.2,0.0824098642894146,-0.8237126089461685,1.4162520916035175
4.0,-1.0,0.0491190333220608,-0.7489708294673447,0.8349971164910456
4.0,-0.8,0.0628946850393588,-0.8035987724453422,0.8572290020688113
4.0,-0.6,0.08265786858696479,-0.7577961686677609,1.0032123757688804
4.0,-0.4,0.10184446476750839,-0.6844123108912409,1.1105211077643076
4.0,-0.2,0.0456373921607214,-0.7349799949186898,1.2616375018555253
4.0,0.0,0.012310304210403,-0.919525012554129,1.5240153603741728
4.0,0.2,0.1147069367277978,-0.71607879636249,1.0688336525078859
4.0,0.4,0.11026157002923959,-0.6506918480523464,0.854842783629307
4.0,0.6,0.1086872282478078,-0.748242427994038,0.9690604238699484
4.0,0.8,0.10494113859580201,-0.761768397821889,0.809191577969717
4.0,1.0,0.1089063536433012,-0.7461661294506757,0.8936101387689804
4.0,1.2,0.087637130335323,-0.8324132790689962,1.4041567427174186
4.0,1.4,0.0716345085471366,-0.8236706734138508,0.8612218314956301
4.0,1.6,0.0827735025315162,-0.7733377613294052,0.9223394752504716
4.0,1.8,0.0781196091631194,-0.7989426116533012,1.1308614109889448
4.0,2.0,0.0720345797124984,-0.8394295406755763,0.9323182922731132
4.0,2.2,0.06564760902603181,-0.8227556389489874,0.9274998679629322
4.0,2.4,0.053147144364214804,-0.8868031952765767,0.9853179134634535
4.0,2.6,0.0528082199952678,-0.8873539158711569,0.9971562161862585
4.0,2.8,0.0482775737171334,-0.8740593974186158,1.0214725368278743
4.0,3.0,0.0424907540753454,-0.8802928766621688,0.8951323209343682
4.0,3.2,0.0386335004082546,-0.9149211721994637,0.9610190578130088
4.0,3.4,0.034721633219446796,-0.8198617162873973,0.9852221021953398
4.0,3.6,0.0304177675049934,-0.8877795538919284,0.895628390048191
4.0,3.8,0.026318455089181802,-0.9170193033707851,1.2884924650412082
3.8,-4.0,0.0272060158333908,-0.8407770326261318,0.9904102678120715
3.8,-3.8,0.032321996073903,-0.8407505446644328,1.1030990955759001
3.8,-3.6,0.037269254386884595,-0.8163681002619455,0.9974309383489042
3.8,-3.4,0.0386704394112108,-0.8684010418979482,0.9662242227502996
3.8,-3.2,0.0464022952673346,-0.8568676144853161,1.136228066881794
3.8,-3.0,0.052433777315385593,-0.8657964687562281,0.6734435659749592
3.8,-2.8,0.057609027596973006,-0.8537169483899447,0.9778612525820966
3.8,-2.6,0.062165892638262,-0.8273512121404203,0.9527920113669971
3.8,-2.4,0.0627573686849958,-0.9273105701417316,1.2870069532089068
3.8,-2.2,0.0668266359191238,-0.9154919846060344,1.1672518446367244
3.8,-2.0,0.0667257645199554,-0.9219546530110971,0.9261944172942559
3.8,-1.8,0.0734961832250994,-0.8522208376217303,0.921535637453927
3.8,-1.6,0.0718229226775788,-0.8779720999736792,1.106974697957776
3.8,-1.4,0.0815977786852398,-0.8493499020969051,0.8400803133188536
3.8,-1.2,0.08045977996236839,-0.8439303067233276,0.8202378922445582
3.8,-1.0,0.0191955525684234,-0.7114150666567329,0.9379630811200461
3.8,-0.8,0.08634483874039921,-0.7319625006058987,1.1542503241119793
3.8,-0.6,0.0958213982270634,-0.7956796608651614,0.8942229869889535
3.8,-0.4,0.0,,
3.8,-0.2,0.0435427770435786,-0.6697350184906916,1.260246658712064
3.8,0.0,0.08845930374944999,-0.7056508375189201,0.7234248657869154
3.8,0.2,0.12612117855931199,-0.7176371775188777,0.9885620295117519
3.8,0.4,0.1323205393798584,-0.741509835177475,1.4232947291880225
3.8,0.6,0.1310251956815118,-0.7319453215975326,1.006263811736808
3.8,0.8,0.09451304685500159,-0.8033612899764494,1.1222829124278921
3.8,1.0,0.1066590408863292,-0.7976442029291677,1.221469125392013
3.8,1.2,0.1045094902797888,-0.7781072054976645,0.7617830959902506
3.8,1.4,0.0807567661084332,-0.8398663398467027,0.8574308635400333
3.8,1.6,0.08151807050240281,-0.7832003910311381,0.898011550980313
3.8,1.8,0.07578356771495941,-0.9023749218332793,1.2180659595166523
3.8,2.0,0.07564899529956359,-0.8377150609284596,1.203303535537227
3.8,2.2,0.0652873615758078,-0.8978798063742868,1.290269134197733
3.8,2.4,0.05483601708630839,-0.8842425283052128,1.2931387910826637
3.8,2.6,0.05085411390754979,-0.9294193467242223,0.9510995918642879
3.8,2.8,0.053350997040678,-0.8459042611530374,0.6935675205784791
3.8,3.0,0.0448152524045964,-0.8938236414978804,0.888929168062595
3.8,3.2,0.0417095623831386,-0.8465324211259707,1.1737649269087873
3.8,3.4,0.03400986176121,-0.8778300152052089,1.2081056622173894
3.8,3.6,0.030645090822643196,-0.9224200018680038,0.6953603947568474
3.8,3.8,0.027812281664672398,-0.9028041368553091,0.9620249663216646
3.6,-4.0,0.0270569532418728,-0.8925023601969574,0.908492390582071
3.6,-3.8,0.030380526809472598,-0.9122318759702119,1.0550771949503908
3.6,-3.6,0.0366109952647506,-0.9032413289152743,1.039140399693512
3.6,-3.4,0.0407113450788462,-0.852185511273324,1.0455079462827768
3.6,-3.2,0.046743823714566604,-0.9225900415213039,1.171858156264383
3.6,-3.0,0.0563242852856004,-0.8888078480853326,1.0851546261359386
3.6,-2.8,0.057791784701044804,-0.9189197125861616,0.9588468305457635
3.6,-2.6,0.0677940816154056,-0.8853424122667588,0.9038457408116224
3.6,-2.4,0.06266764738192081,-0.9041670165380201,1.2893098291993061
3.6,-2.2,0.0649136659949502,-0.9671488277798801,1.0712216425443628
3.6,-2.0,0.0710469880220316,-0.9483945961957182,1.2005196219046843
3.6,-1.8,0.0852871777164798,-0.8396211849067785,0.8904695165562125
3.6,-1.6,0.0857286141383844,-0.8387420321903422,0.9206178885517913
3.6,-1.4,0.0858015277243242,-0.8666669828751192,1.0544069413281738
3.6,-1.2,0.1157056865154564,-0.751747274336222,0.8425371363793047
3.6,-1.0,0.044032645833717604,-0.8184574551460541,0.8727404691488811
3.6,-0.8,0.072194531095908,-0.7777791574736431,1.0313268038483687
3.6,-0.6,0.10095969840767699,-0.7699159814808713,1.0804637580076732
3.6,-0.4,0.0458767577096694,-0.7146779937337984,1.1312731103819655
3.6,-0.2,0.0413341273482606,-0.7100333516871986,1.6256212748853731
3.6,0.0,0.0850451462953362,-0.6676974999756752,0.9148110281663595
3.6,0.2,0.10115139612604379,-0.764364710588006,1.4338884732145625
3.6,0.4,0.12400572451430579,-0.7275144809149716,0.8256802154380154
3.6,0.6,0.0981057387778962,-0.6888033968754685,0.9681766319569671
3.6,0.8,0.13957259871075361,-0.7098520829051653,1.0665290366366615
3.6,1.0,0.094976566311465,-0.8292484333671266,1.106894290125587
3.6,1.2,0.0896364659189922,-0.8082323594765275,1.0766303802286432
3.6,1.4,0.0903444049618182,-0.8051801767158921,1.189996507691132
3.6,1.6,0.08147736340449781,-0.8241004002037647,0.8099449933112234
3.6,1.8,0.0758928981676902,-0.8666112519944835,1.1421348416504142
3.6,2.0,0.0731815672197432,-0.9193566451753854,1.0966516579305376
3.6,2.2,0.0626210942238252,-0.9052005276536661,1.169617575614651
3.6,2.4,0.056688814714522806,-0.9782486841106196,1.028495226107006
3.6,2.6,0.0535867699178436,-0.9051550673429133,1.2341684481316215
3.6,2.8,0.047975157375491996,-0.8720930549833578,0.9280395534007633
3.6,3.0,0.0494997333366024,-0.8586843721860095,1.111801705192956
3.6,3.2,0.0427716921383772,-0.8746255165399177,1.0018136970985856
3.6,3.4,0.037293166189284,-0.8811579850638204,1.252384553994046
3.6,3.6,0.033106654841898,-0.8735380972607428,0.9201099713981971
3.6,3.8,0.0298009244653674,-0.8517969097937393,0.7658431721263974
3.4,-4.0,0.0,,
3.4,-3.8,0.0342783065601552,-0.8143585081468238,1.0575462229421346
3.4,-3.6,0.0378375035819688,-0.8654086285519532,1.014008596898427
3.4,-3.4,0.0445617681699228,-0.8845672292542892,1.0123965887343946
3.4,-3.2,0.0463313637643164,-0.8925924983257558,1.1590543193163163
3.4,-3.0,0.05893569431472839,-0.8932572405627225,0.7926381471464602
3.4,-2.8,0.0635113582744404,-0.855432769931179,1.12081571502308
3.4,-2.6,0.0683198348824884,-0.8490264256648911,1.2477497083367255
3.4,-2.4,0.048943511318500804,-0.9926994900047631,1.3681065974745694
3.4,-2.2,0.073470693292353,-0.9325730054789144,1.3849029929171082
3.4,-2.0,0.0823869743748774,-0.9405886876112121,0.9171611186843288
3.4,-1.8,0.0942296716063674,-0.9087687205473376,1.0536989414714255
3.4,-1.6,0.09945480914991961,-0.8982046166758281,1.2688606598922474
3.4,-1.4,0.1133113285674366,-0.8752187870092187,0.9962897526825527
3.4,-1.2,0.0925309284507054,-0.851109954553316,0.97573350494348
3.4,-1.0,0.0778324355653374,-0.7856713618623142,0.8959650952597906
3.4,-0.8,0.0768943817894058,-0.7958615230831297,1.1257851373407874
3.4,-0.6,0.0079874831013792,-1.0613495093225347,1.706491436045555
3.4,-0.4,0.0476399420856282,-0.7463996611853071,1.0118389247041746
3.4,-0.2,0.0439703842080516,-0.730823031645939,1.365370760224026
3.4,0.0,0.0403958572246464,-0.7213646203571262,1.8785413542473324
3.4,0.2,0.09957572187077039,-0.7110546851306231,1.2779142568205384
3.4,0.4,0.1277451541906272,-0.7310251131970529,0.8430797494607856
3.4,0.6,0.1442787485592642,-0.7183179110541956,0.5827984411728256
3.4,0.8,0.092448892706679,-0.7337151277185421,0.7326987563880382
3.4,1.0,0.0814932559007148,-0.7540773077212001,0.9822380259113357
3.4,1.2,0.0662095223534406,-0.8971850440733344,1.002686693835875
3.4,1.4,0.1057236890676696,-0.78067162357258,0.9612962036647711
3.4,1.6,0.09371251984637341,-0.8187127175604093,0.9644648693760041
3.4,1.8,0.0836352110512314,-0.8278383320872582,0.9672405383332628
3.4,2.0,0.0789580920142068,-0.8704339982298778,0.9600017871550227
3.4,2.2,0.07491179454340441,-0.8427431615156484,0.8380897175566221
3.4,2.4,0.060231196490651395,-0.9466470461660216,1.1829939900490585
3.4,2.6,0.055734699530175,-0.9699420835764648,1.37452214675397
3.4,2.8,0.056607646456032,-0.8705978185753819,0.9537374756292016
3.4,3.0,0.046966758455427596,-0.890229027234667,0.9253482554905379
3.4,3.2,0.0415235915730624,-0.951019420030817,1.281264580216612
3.4,3.4,0.037787129937634195,-0.8999197227968991,1.1236505572557498
3.4,3.6,0.0334934303411454,-0.914787545551439,1.010013504535007
3.4,3.8,0.0317170289085678,-0.8113729502490502,0.6999051457610667
3.2,-4.0,0.030749903676094203,-0.8417257142809953,1.006848048104596
3.2,-3.8,0.035329781432491804,-0.8507941284649937,0.9544996509422787
3.2,-3.6,0.0398508335785494,-0.8526429696255924,1.0077843639857773
3.2,-3.4,0.0483077259026244,-0.8301774178009792,1.0919109008623522
3.2,-3.2,0.0510394627635948,-0.8855349729948458,0.9691213893650982
3.2,-3.0,0.058815866300521796,-0.8590933259945994,1.031521370361331
3.2,-2.8,0.06307899305716441,-0.9015589800889375,0.9276037343634201
3.2,-2.6,0.067211470620429,-0.9247470018766747,0.8401521479100701
3.2,-2.4,0.0749238066405942,-0.8997888455677102,0.913588292775178
3.2,-2.2,0.0844452407121216,-0.9545245154717014,1.1585490684103612
3.2,-2.0,0.08371049303314379,-0.9742107439487842,1.0497142488168272
3.2,-1.8,0.0972252588528702,-0.8734218119492667,1.0398515481391684
3.2,-1.6,0.0967594645193556,-0.9335652944843815,0.9888912952975923
3.2,-1.4,0.1048499591124732,-0.8736930304453672,0.9492502735559722
3.2,-1.2,0.038066139625116,-0.8167848279352398,1.066426760555163
3.2,-1.0,0.0398440784377704,-0.7765199644397739,0.7559292106195933
3.2,-0.8,0.07421376760273199,-0.8201303681870389,1.267503341770274
3.2,-0.6,0.09839257866123419,-0.7247908365692807,0.8922754623737097
3.2,-0.4,0.046432810900137,-0.7937584315625094,1.2765398114148496
3.2,-0.2,0.0269485643208294,-0.8514934817536557,2.031692255663568
3.2,0.0,0.0529193846539662,-0.6611468421012184,1.4432985654694355
3.2,0.2,0.0722932062613032,-0.6637538031294441,0.9126584890347692
3.2,0.4,0.092074481010693,-0.7029664117916752,1.1736351019557376
3.2,0.6,0.1159560374247672,-0.7659876187510047,1.0872987797763505
3.2,0.8,0.1158577567320582,-0.7688413080354035,0.7962580979754257
3.2,1.0,0.0896140188778452,-0.8048334771481019,1.392234474087381
3.2,1.2,0.1139849477960082,-0.7797995634074925,0.8384564750588225
3.2,1.4,0.0953700477370866,-0.8167819119669513,0.9172515818394439
3.2,1.6,0.1072023819262638,-0.8046277657822279,0.6460724121918535
3.2,1.8,0.0837215523650004,-0.931057342715351,1.373849302459051
3.2,2.0,0.0914921107642188,-0.8751182256796162,1.0090792519578227
3.2,2.2,0.07922489570928601,-0.8957357080879182,0.828923757228042
3.2,2.4,0.062740274375031,-0.9339594968672873,1.0105165097892543
3.2,2.6,0.0561234579671064,-0.9791943259939955,1.3438768006297375
3.2,2.8,0.054801863967855594,-0.9344633047520047,0.8049167531568049
3.2,3.0,0.049931158006941596,-0.9100717343752049,0.9583942866902293
3.2,3.2,0.0448849838180226,-0.8566625752357656,1.058248358073412
3.2,3.4,0.0398003258563914,-0.8803660635238052,1.1142641145963403
3.2,3.6,0.0329698568291964,-0.9099913105120481,0.9537823926994573
3.2,3.8,0.030465372131369996,-0.872722644201425,1.2381427136839744
3.0,-4.0,0.0324668332090956,-0.7799925709319715,0.7460182366500944
3.0,-3.8,0.0366724236706818,-0.9018034069718369,1.0289548305354712
3.0,-3.6,0.039430535360793606,-0.8742972112492012,0.9024072367756942
3.0,-3.4,0.0481361670811224,-0.8997116841924115,0.9645487651860211
3.0,-3.2,0.0567900060268704,-0.8533436833177378,0.7702152594355317
3.0,-3.0,0.05871688872798961,-0.8817822975600497,1.1748112731173728
3.0,-2.8,0.068055224473548,-0.9044510534618374,1.1317721227150335
3.0,-2.6,0.0761050689416268,-0.8926861069856283,1.07401345686031
3.0,-2.4,0.080036516981301,-0.921897628605416,1.257645788489397
3.0,-2.2,0.094157892358677,-0.9124494811663095,0.8642895849862636
3.0,-2.0,0.10589002303358641,-0.9261726860606793,1.141906342476996
3.0,-1.8,0.10964717586718079,-0.9131419764617751,1.066089023261218
3.0,-1.6,0.1093563064196256,-0.9335658623477203,1.086604009263916
3.0,-1.4,0.1040981352329772,-0.8381899773913791,1.2371913786583892
3.0,-1.2,0.1100490051342438,-0.9162658397765612,1.0307296985732157
3.0,-1.0,0.0774568911709908,-0.9558785142998496,1.3811041790091045
3.0,-0.8,0.10481931184611121,-0.8499526967546182,1.1104351114915256
3.0,-0.6,0.103022820782481,-0.8088923253891273,1.183907435610866
3.0,-0.4,0.0809572369930908,-0.7563058146634796,1.202932148987581
3.0,-0.2,0.049918447028308804,-0.6891653504362213,1.0900640381035478
3.0,0.0,0.06357984243041641,-0.676042791029267,0.8290603043819954
3.0,0.2,0.0202404254509548,-0.8323671004633851,1.39805248389799
3.0,0.4,0.06811858744242419,-0.7624889712269529,1.4249723893292892
3.0,0.6,0.1340041404064788,-0.7000866892933381,1.1493561763656235
3.0,0.8,0.1144768527746532,-0.8022377573599353,0.9636596065039199
3.0,1.0,0.0733211083767924,-0.8095318643802714,0.8537437688562944
3.0,1.2,0.1080741585374616,-0.8135609963991476,0.590054912563054
3.0,1.4,0.11889953324472419,-0.8597022604034711,0.9707104078308355
3.0,1.6,0.1109880406528344,-0.8861748816823463,1.1705853478154207
3.0,1.8,0.10367999944669079,-0.8928014101891207,0.9400134487524391
3.0,2.0,0.100482444728688,-0.8128972114439427,0.9830352915276732
3.0,2.2,0.0806238324813252,-0.8439922513977379,0.960734874806362
3.0,2.4,0.0630785242697124,-0.9143178837859016,1.116714507391497
3.0,2.6,0.0667721014604814,-0.9004883933658155,0.8873796445061969
3.0,2.8,0.059186785701118204,-0.9205488949036656,1.1597812494968904
3.0,3.0,0.051031536886017005,-0.8934997712184573,1.230147973645219
3.0,3.2,0.0463598804675586,-0.9312924517409334,1.2112374299538253
3.0,3.4,0.039787148551863,-0.9141563892553863,1.1771900182912114
3.0,3.6,0.0356892252317964,-0.9017477612674945,1.055911289767466
3.0,3.8,0.0321306377261052,-0.899950499394891,1.0172533926332472
2.8,-4.0,0.030293826570881997,-0.8609699265998907,1.1420960939251885
2.8,-3.8,0.038343879598294196,-0.8313385383132633,1.0767538102454135
2.8,-3.6,0.0385660362032544,-0.9172230995473777,1.2390240459699393
2.8,-3.4,0.05061437160003181,-0.8439211558906882,1.0554064493492856
2.8,-3.2,0.06009150776641921,-0.8856703740129798,1.0884163651825778
2.8,-3.0,0.0655021960335372,-0.8583854377817738,1.0619954897283628
2.8,-2.8,0.0746540378866434,-0.8804966560609266,0.9311170412128935
2.8,-2.6,0.080713175611377,-0.872037627216352,0.4557715355676183
2.8,-2.4,0.0853386603399114,-0.8978921220811222,0.9666606315267914
2.8,-2.2,0.09552143529814619,-0.8775558537555586,0.8895257447872312
2.8,-2.0,0.097566327245571,-0.9538740994023213,0.8735879205398112
2.8,-1.8,0.1240217873824872,-0.9182979446794495,1.18210722504227
2.8,-1.6,0.122889157644888,-0.9052196163823194,0.8418466156037027
2.8,-1.4,0.1445195548934352,-0.8188786497952123,0.9598617862733945
