ID_src,l,b,yield,alphaCadence,alphaTexp
1778,6.4,-3.6,0.0698013332996412,-0.290364017461866,0.4598877112949899
1777,6.4,-3.4,0.0674587138827702,-0.34384821946588745,0.5483798830894422
1776,6.4,-3.2,0.0698207883396834,-0.29991397499001754,0.46811162444160387
1775,6.4,-3.0,0.08290726491976261,-0.2979366379387931,0.4349382115545679
1774,6.4,-2.8,0.0866832387183408,-0.29443438062602545,0.43946978093417793
1773,6.4,-2.6,0.0823026666436962,-0.29596106037567,0.44439232129443956
1772,6.4,-2.4,0.097560413769426,-0.30203652052252555,0.4753728487713802
1771,6.4,-2.2,0.11509718235427979,-0.2781878621969334,0.47742398406411035
1770,6.4,-2.0,0.1146161060173638,-0.27792123255879386,0.4337961531555656
1769,6.4,-1.8,0.1323690113390856,-0.28495296066025705,0.4190855093446265
1768,6.4,-1.6,0.1073737235136408,-0.27784214070922497,0.44663152561428965
1767,6.4,-1.4,0.1037189713195596,-0.28056926238222724,0.42991228576243334
1766,6.4,-1.2,0.09532634010046862,-0.25551917757033227,0.3956413671451996
1765,6.4,-1.0,0.10093135213121701,-0.25389757182919054,0.39398069940805464
1764,6.4,-0.8,0.122218677774384,-0.2395377440101177,0.44536553982681615
1763,6.4,-0.6,0.07170399424433341,-0.22105694327390535,0.48202753656561353
1762,6.4,-0.4,0.098520101293284,-0.2127728505088816,0.3831078400793593
1761,6.4,-0.2,0.194120287413585,-0.23324265555500584,0.3854431735567648
1781,6.4,0.0,0.2669547179815356,-0.1967372275882555,0.32186634614636234
1782,6.4,0.2,0.1694483875341516,-0.21409175551916698,0.3172343677637936
1783,6.4,0.4,0.2545999295398338,-0.2106877863783148,0.317999454713929
1784,6.4,0.6,0.2858788494565722,-0.22913022366990712,0.29602837060592674
1785,6.4,0.8,0.1818466227706572,-0.23750984188734775,0.38707505090371097
1786,6.4,1.0,0.1601199216853122,-0.2423356588720632,0.43897614766262943
1787,6.4,1.2,0.19569467463799262,-0.2628591811747274,0.32925663544926975
1788,6.4,1.4,0.1704871585254522,-0.25218242834615184,0.4581883282656387
1789,6.4,1.6,0.17093115660953762,-0.25494326366611514,0.42003095540404023
1790,6.4,1.8,0.1517960625509388,-0.2699999720150544,0.4524772712440487
1791,6.4,2.0,0.1446573688740726,-0.27574050033978215,0.42111746918614146
1792,6.4,2.2,0.1255185510003924,-0.2766873387735229,0.40415155256263013
1793,6.4,2.4,0.1148608409954658,-0.2818120449286149,0.4700639739744501
1794,6.4,2.6,0.1022107460639712,-0.28633849768951125,0.4410389230249655
1795,6.4,2.8,0.09377582515092661,-0.28256633791215685,0.452744259441121
1796,6.4,3.0,0.0851099339815542,-0.29194170021377813,0.43023163422896743
1797,6.4,3.2,0.07830654397195799,-0.2846495336880726,0.503666489671241
1798,6.4,3.4,0.0683751880690848,-0.29256989242762277,0.42134034121072256
1799,6.4,3.6,0.06756404958466561,-0.28386430020665193,0.4963679578465487
1800,6.4,3.8,0.060623655602241006,-0.28497681335597974,0.4920731798684966
1740,6.2,-4.0,0.0620977066066056,-0.284365439100552,0.4637709882619834
1739,6.2,-3.8,0.0671756323424568,-0.2949093214347224,0.3984009942379108
1738,6.2,-3.6,0.0667794426472566,-0.3027885547377274,0.47065436390495924
1737,6.2,-3.4,0.0815512315319232,-0.2713801972619224,0.3571759383856515
1736,6.2,-3.2,0.084959365562814,-0.31054775239018806,0.45880986089716913
1735,6.2,-3.0,0.0920332255755594,-0.2947888944850197,0.43932678790393187
1734,6.2,-2.8,0.09430490413481281,-0.3270454290423189,0.5045029049062553
1733,6.2,-2.6,0.10439433361782299,-0.30967009824176395,0.5787793566009113
1732,6.2,-2.4,0.104032778195979,-0.3046344838612393,0.4277277098117729
1731,6.2,-2.2,0.1058067225553278,-0.2999801824870542,0.4753968774628762
1730,6.2,-2.0,0.10874738011129259,-0.2938457367043609,0.4252970725191952
1729,6.2,-1.8,0.1415498448947754,-0.27271616438003404,0.34974014480375637
1728,6.2,-1.6,0.129646504400667,-0.2745790398687621,0.4650498088055547
1727,6.2,-1.4,0.1527153631516932,-0.2578663899827175,0.4965114223913928
1726,6.2,-1.2,0.1052642792848116,-0.26206588512170365,0.38479135647176405
1725,6.2,-1.0,0.09813699427523281,-0.23501678966476217,0.3720910177494388
1724,6.2,-0.8,0.057560561883199204,-0.2530197053635285,0.49780363585777854
1723,6.2,-0.6,0.050538708154884,-0.2513409441415776,0.5680956444010741
1722,6.2,-0.4,0.051235719498112196,-0.21856970497722814,0.4341560093109175
1721,6.2,-0.2,0.1564786549433388,-0.22495817494249568,0.34880499139144866
1741,6.2,0.0,0.2342401945809672,-0.2023110733788253,0.370220721612791
1742,6.2,0.2,0.2327573608825662,-0.2119259692952215,0.3040940961754055
1743,6.2,0.4,0.31043238265995843,-0.2242080318232554,0.3483926539107838
1744,6.2,0.6,0.2923041602139006,-0.2530885828949406,0.45447658687652553
1745,6.2,0.8,0.280368427906014,-0.24790907030294676,0.4367716589286258
1746,6.2,1.0,0.211961421059787,-0.2438419170437996,0.3477168457453081
1747,6.2,1.2,0.21211995697295222,-0.2515632960935963,0.44670045900479805
1748,6.2,1.4,0.20047480876375498,-0.25025785879414536,0.3827989302607118
1749,6.2,1.6,0.1788617116989192,-0.26933115549227377,0.43910571363255174
1750,6.2,1.8,0.1547117913153684,-0.279532763830161,0.4620213587540295
1751,6.2,2.0,0.1513020076335144,-0.27426961077583734,0.3994720108167247
1752,6.2,2.2,0.1312263801475746,-0.29123337156384493,0.42996096896599034
1753,6.2,2.4,0.1183247395406376,-0.3072953248227914,0.5304022042825478
1754,6.2,2.6,0.1064029950636804,-0.29154735474688354,0.3824082527034533
1755,6.2,2.8,0.103025371346691,-0.2908656406572376,0.370472639556074
1756,6.2,3.0,0.09870468885421621,-0.281097448960083,0.4033654537389933
1757,6.2,3.2,0.0921824202852822,-0.27114876332059573,0.3679074153010184
1758,6.2,3.4,0.0759031653415326,-0.302105094363961,0.5001857563827647
1759,6.2,3.6,0.0716365065155766,-0.28676858581312104,0.5252563235854085
1760,6.2,3.8,0.0644561471958438,-0.29619823034688714,0.4273090236406626
1700,6.0,-4.0,0.0676085213065356,-0.2902782141210629,0.45940664569194
1699,6.0,-3.8,0.0771091424835144,-0.27306384023494823,0.4509703811922465
1698,6.0,-3.6,0.0781884071341866,-0.311921238134975,0.45039125162723537
1697,6.0,-3.4,0.08509306663213201,-0.3055447600241167,0.5038687621787595
1696,6.0,-3.2,0.0918603039069702,-0.3298127761383859,0.5524181304200496
1695,6.0,-3.0,0.10797797230566661,-0.29307391523691406,0.46753090693412974
1694,6.0,-2.8,0.1113821420482758,-0.29764457564729524,0.4705129101843636
1693,6.0,-2.6,0.1165145066934132,-0.3142913490308529,0.5970220283137426
1692,6.0,-2.4,0.1194237215360622,-0.31529591952095454,0.5131059694976525
1691,6.0,-2.2,0.135677846687058,-0.29016552533109324,0.47937757418845456
1690,6.0,-2.0,0.11801203740145622,-0.31163716438164446,0.5483215706280083
1689,6.0,-1.8,0.1305316017167166,-0.29196414316148284,0.4644037026791019
1688,6.0,-1.6,0.037697433468011396,-0.3062038841706247,0.724158024995448
1687,6.0,-1.4,0.126294080715141,-0.2860170008073142,0.42553895797540686
1686,6.0,-1.2,0.07025916448598521,-0.29342005728117604,0.5438804551369153
1685,6.0,-1.0,0.166290275610447,-0.2761298872243552,0.4248445882981865
1684,6.0,-0.8,0.114031478756946,-0.23840088520873876,0.3710291252693277
1683,6.0,-0.6,0.024852548801327402,-0.24030967406105036,0.46981820004170805
1682,6.0,-0.4,0.028105765387113,-0.2554102769086031,0.702408619653826
1681,6.0,-0.2,0.1451520707542242,-0.22784272983983875,0.4072996099300546
1701,6.0,0.0,0.2647246549394772,-0.2245072855463909,0.47752690368842393
1702,6.0,0.2,0.2216064575551434,-0.212347341284452,0.3216206718279129
1703,6.0,0.4,0.2893276610039214,-0.2516650938564406,0.3692796247113785
1704,6.0,0.6,0.1400083246077114,-0.2284818040533934,0.40031199671905077
1705,6.0,0.8,0.269541729148974,-0.25301956251923774,0.4190333249383554
1706,6.0,1.0,0.2787069988406454,-0.24899005593559273,0.3682314061520026
1707,6.0,1.2,0.2386133784622308,-0.2687407413282153,0.4509208384908074
1708,6.0,1.4,0.21717212955655557,-0.2727170356786045,0.36962393705125896
1709,6.0,1.6,0.196935192195078,-0.26595497294477916,0.3701048464608288
1710,6.0,1.8,0.1728043498003506,-0.3079577272141188,0.5088582302446205
1711,6.0,2.0,0.16088079806407318,-0.29973575994930285,0.5425218178495622
1712,6.0,2.2,0.1442222010948084,-0.30060936718344516,0.46177928517401945
1713,6.0,2.4,0.132052143648768,-0.2821842148531319,0.4232835469530595
1714,6.0,2.6,0.11890653941582399,-0.3057085081579394,0.5395955487403054
1715,6.0,2.8,0.1005292993227066,-0.3067838643069686,0.45444724204298764
1716,6.0,3.0,0.1059602626149252,-0.27873022692590427,0.371452183572122
1717,6.0,3.2,0.09156403143665459,-0.29589505794018894,0.5064544011068701
1718,6.0,3.4,0.07996882519097699,-0.298520662770163,0.44336257713699256
1719,6.0,3.6,0.081149201635794,-0.2842382852371389,0.4599465360107973
1720,6.0,3.8,0.071713089171105,-0.2848722428716819,0.505740623425057
1660,5.8,-4.0,0.07053374502298501,-0.2818474515230707,0.46851898763195693
1659,5.8,-3.8,0.080762338722963,-0.28208157900957137,0.43010328413343607
1658,5.8,-3.6,0.0857161046367618,-0.30902408580031315,0.5022542974544663
1657,5.8,-3.4,0.09711264210633538,-0.29677172923341955,0.46519429978843013
1656,5.8,-3.2,0.0994063228737162,-0.3156097973378438,0.46364394419116356
1655,5.8,-3.0,0.110085483743118,-0.30758793246967336,0.4823476952659816
1654,5.8,-2.8,0.1263813402438426,-0.28236970169709513,0.35392120380708436
1653,5.8,-2.6,0.12262410352299781,-0.29714449592263886,0.469698760757208
1652,5.8,-2.4,0.135994960675428,-0.31512296649147686,0.47518965890480946
1651,5.8,-2.2,0.1472367935382984,-0.30330723503464335,0.4934924771563103
1650,5.8,-2.0,0.1481063419783998,-0.2976120047040154,0.4688948381954634
1649,5.8,-1.8,0.1599722817685548,-0.3017340907762587,0.4287205238910015
1648,5.8,-1.6,0.1595745049877136,-0.3062894003918339,0.4183512195245165
1647,5.8,-1.4,0.188852795166942,-0.277890228391251,0.45841514318254584
1646,5.8,-1.2,0.1230990673355802,-0.2663743135027713,0.5230980039850814
1645,5.8,-1.0,0.1067401556221842,-0.25410037901647486,0.37764389873152476
1644,5.8,-0.8,0.08244751303855981,-0.27483753063967437,0.4950332016625625
1643,5.8,-0.6,0.10854177571716658,-0.2421094079284983,0.4345163376276581
1642,5.8,-0.4,0.1209512374955766,-0.23307914707867472,0.3690856249636299
1641,5.8,-0.2,0.142551396501585,-0.2181873652030692,0.4261628035182136
1661,5.8,0.0,0.1318140450046686,-0.22950764085851244,0.4495328952629432
1662,5.8,0.2,0.3068776354291032,-0.23104974047729746,0.30918163065649407
1663,5.8,0.4,0.2988182211610734,-0.24566856552553187,0.3840365785804718
1664,5.8,0.6,0.26245275595134177,-0.24510888379751777,0.40759263256855455
1665,5.8,0.8,0.2710848768468732,-0.24924671206996563,0.38003435231993987
1666,5.8,1.0,0.2580858510003618,-0.2705513178791871,0.4395671092132565
1667,5.8,1.2,0.2466350470991802,-0.27333861093560013,0.44422667815592726
1668,5.8,1.4,0.2280903897282414,-0.2752167000560533,0.38206288589049836
1669,5.8,1.6,0.2136248173851966,-0.2802472264564067,0.36414442524365287
1670,5.8,1.8,0.1919006207675298,-0.3005776953523609,0.41139799617453715
1671,5.8,2.0,0.17551691447130718,-0.28609748453712414,0.4242158420616842
1672,5.8,2.2,0.14876800393523099,-0.3102445052760421,0.4708535584603947
1673,5.8,2.4,0.1440932761603536,-0.3021384788970942,0.4234186228537833
1674,5.8,2.6,0.134372015076504,-0.2849467184027885,0.41920513138344984
1675,5.8,2.8,0.117884997631974,-0.3215995779986869,0.5106718153898582
1676,5.8,3.0,0.11249445316092059,-0.3059143153897912,0.509510477467851
1677,5.8,3.2,0.1011329999079294,-0.3030044252389861,0.45092494440981684
1678,5.8,3.4,0.08928045557708461,-0.3045410203296013,0.4921353426393525
1679,5.8,3.6,0.0860536974348222,-0.28977012836586713,0.42565846532237883
1680,5.8,3.8,0.0754545358933146,-0.2972133355419647,0.42278491964053166
1620,5.6,-4.0,0.0796559333710176,-0.2906549231087998,0.44092795824826453
1619,5.6,-3.8,0.08562802996807199,-0.298799076730155,0.39829092658958054
1618,5.6,-3.6,0.09314938809434939,-0.29624641323494594,0.4720386832621171
1617,5.6,-3.4,0.1038658282751196,-0.2908937950397693,0.4971887474170632
1616,5.6,-3.2,0.119301884295219,-0.29221992935575414,0.42836806348567436
1615,5.6,-3.0,0.1214141605823838,-0.30135825984528597,0.5252879149312171
1614,5.6,-2.8,0.1349430830452566,-0.30565937206175364,0.5199963021522274
1613,5.6,-2.6,0.14492226230003102,-0.30516351501210104,0.43758497335513175
1612,5.6,-2.4,0.1580678957172384,-0.3182719344613135,0.4871675867673717
1611,5.6,-2.2,0.1541833892997282,-0.300925213524574,0.4845610203260164
1610,5.6,-2.0,0.14832046816988578,-0.3073366970114111,0.49454779537834775
1609,5.6,-1.8,0.1468388534622918,-0.3081900110183934,0.45237916222852137
1608,5.6,-1.6,0.1999989532033302,-0.30962199591208994,0.4295584827304065
1607,5.6,-1.4,0.1889775681682842,-0.2948567073722788,0.38310755272977876
1606,5.6,-1.2,0.21228102571336138,-0.2858895594365476,0.4194476415684139
1605,5.6,-1.0,0.0864356078614122,-0.304188134096393,0.5017264269472086
1604,5.6,-0.8,0.123473393212983,-0.2768467263092852,0.5339736690967675
1603,5.6,-0.6,0.1096393141422444,-0.2548712332868872,0.46855657559701264
1602,5.6,-0.4,0.24020828666942579,-0.26348235054196795,0.3786287577623428
1601,5.6,-0.2,0.2883798597720168,-0.23597919681032534,0.4142753290675979
1621,5.6,0.0,0.1583432443291572,-0.23547281466304115,0.495750650776216
1622,5.6,0.2,0.2430163891053384,-0.23204273537435532,0.39161220830752547
1623,5.6,0.4,0.2930855462991588,-0.23776064756858345,0.38487139815907445
1624,5.6,0.6,0.2659379163012942,-0.2507362286052404,0.3864589138789532
1625,5.6,0.8,0.2278710783336558,-0.2363272694983275,0.408737960793571
1626,5.6,1.0,0.2601268509529878,-0.28963686310672826,0.47195684221919615
1627,5.6,1.2,0.2501811587210922,-0.27148273290158537,0.3984316148592873
1628,5.6,1.4,0.2038963448864286,-0.2844795958504386,0.4594321761867508
1629,5.6,1.6,0.21665127591273542,-0.2976442374508523,0.44351817632895396
1630,5.6,1.8,0.1991986499282784,-0.2966326600756965,0.4612714456233435
1631,5.6,2.0,0.18821969176063197,-0.31400824952965095,0.48612588920398725
1632,5.6,2.2,0.1617968546016126,-0.32253020021690815,0.5686292341441218
1633,5.6,2.4,0.1577853580694898,-0.29578797999292433,0.40471254997728784
1634,5.6,2.6,0.1428590129889264,-0.3104812763862282,0.43859473122611725
1635,5.6,2.8,0.1268869458656118,-0.32170260158218783,0.47467354176821897
1636,5.6,3.0,0.1227714587920434,-0.28870414904601727,0.41807821640465453
1637,5.6,3.2,0.1097802370467906,-0.2935921053113546,0.4199780228277374
1638,5.6,3.4,0.09600851956170241,-0.32102660472554895,0.5211866559446141
1639,5.6,3.6,0.08506314034736699,-0.30622723938448293,0.5290880762007759
1640,5.6,3.8,0.0829322835784926,-0.3003784154708866,0.49673775852481367
1580,5.4,-4.0,0.08440547253482761,-0.2960870512909815,0.3930684476864281
1579,5.4,-3.8,0.09534930884167621,-0.27220978986078437,0.3458365289877368
1578,5.4,-3.6,0.0994809711439176,-0.293921996483719,0.47339838094081943
1577,5.4,-3.4,0.1131117451777848,-0.30713258169236785,0.44967906243233774
1576,5.4,-3.2,0.1276561686306678,-0.3083397164596682,0.4415144523524365
1575,5.4,-3.0,0.12800822055087,-0.3422441621954234,0.5313348219887662
1574,5.4,-2.8,0.139846759567587,-0.3290467743555487,0.45664722119375334
1573,5.4,-2.6,0.153982742918988,-0.34810635738441625,0.5136429630750371
1572,5.4,-2.4,0.1637594744048502,-0.32440870645707315,0.5012486128691502
1571,5.4,-2.2,0.17639931742138681,-0.31860831514379423,0.45209884796836153
1570,5.4,-2.0,0.17404460055858,-0.3014712468855962,0.42406881117489936
1569,5.4,-1.8,0.1826601689762892,-0.32840772408546176,0.4411619688752752
1568,5.4,-1.6,0.18535546144813858,-0.2953929570636385,0.3818562349569754
1567,5.4,-1.4,0.21685774637588578,-0.3029504288881059,0.4730427904667517
1566,5.4,-1.2,0.2132602043097924,-0.28374172033715517,0.47230265088295326
1565,5.4,-1.0,0.1595784078728622,-0.277911095173665,0.49994886082799417
1564,5.4,-0.8,0.0915472272073314,-0.3102762426987011,0.6174187308920845
1563,5.4,-0.6,0.1470965409177744,-0.26908809613594753,0.4909899458222808
1562,5.4,-0.4,0.1591186312127904,-0.22989705334099697,0.40679052364265195
1561,5.4,-0.2,0.2352192898858758,-0.23737855975524239,0.40582249190589914
1581,5.4,0.0,0.23810440010947498,-0.2326108800887211,0.37749084592035337
1582,5.4,0.2,0.06434113828493579,-0.2316452134622895,0.46384401283013865
1583,5.4,0.4,0.2945652928371522,-0.24987918400084097,0.4025896689789119
1584,5.4,0.6,0.2849275250798796,-0.2531952476984327,0.3725832718006871
1585,5.4,0.8,0.2749267378695792,-0.25809686520402364,0.49762809235756494
1586,5.4,1.0,0.2599526208472698,-0.2757651040179947,0.43582053978135954
1587,5.4,1.2,0.2441430675813264,-0.2982968963065893,0.46444433783252376
1588,5.4,1.4,0.2611337096196114,-0.30142211857338364,0.4349672546807597
1589,5.4,1.6,0.2459157597641226,-0.30979099815955946,0.5300942218077697
1590,5.4,1.8,0.2097562713215898,-0.3140995603910283,0.5974789346758231
1591,5.4,2.0,0.2057237043198564,-0.31469883316099023,0.4797865679783136
1592,5.4,2.2,0.1863684000320862,-0.3169019921687935,0.5596056553042815
1593,5.4,2.4,0.1656897880336662,-0.3206809319726268,0.45749934844526996
1594,5.4,2.6,0.150065672168178,-0.323994969589548,0.523684972805211
1595,5.4,2.8,0.13997350761094318,-0.3125159790940096,0.419724893554896
1596,5.4,3.0,0.1315312827456324,-0.3290227781700457,0.48921272940217014
1597,5.4,3.2,0.11587332186098401,-0.3000077943588374,0.48723512815035197
1598,5.4,3.4,0.10006762027510441,-0.30811702036032323,0.4714546503916227
1599,5.4,3.6,0.0915777288479508,-0.30363936067517744,0.5324682367674914
1600,5.4,3.8,0.0833326425786774,-0.2988825143822502,0.5564799520483464
2260,5.2,-4.0,0.086513067068619,-0.28227721017673746,0.4783937116694771
2259,5.2,-3.8,0.0968230140780576,-0.30232686596710423,0.507081880631998
2258,5.2,-3.6,0.10730003498173621,-0.30492959279458676,0.4350631904834517
2257,5.2,-3.4,0.1187912241950376,-0.3166035189580067,0.457253524664876
2256,5.2,-3.2,0.131181657628692,-0.31388811527176086,0.4986853608820082
2255,5.2,-3.0,0.1429289396566086,-0.32806011677526775,0.45940670667340466
2254,5.2,-2.8,0.153139879507452,-0.3259262879102996,0.4338803018757358
2253,5.2,-2.6,0.1668697182663714,-0.3200863987225975,0.5411778562045816
2252,5.2,-2.4,0.1760712976470444,-0.311428310955104,0.4652970474262099
2251,5.2,-2.2,0.1861009392612138,-0.3154094519740815,0.5410394084570979
2250,5.2,-2.0,0.1762425326658078,-0.3326033532389805,0.5364138765251739
2249,5.2,-1.8,0.20745210621050458,-0.31581339599308833,0.5074396618552928
2248,5.2,-1.6,0.22534380715874697,-0.3167139452766694,0.47030068504321965
2247,5.2,-1.4,0.26201157577916756,-0.3107760610256576,0.49862724137471437
2246,5.2,-1.2,0.2172170949407034,-0.31041942845340936,0.5041234551005499
2245,5.2,-1.0,0.21124484115922498,-0.28868774588490703,0.5297245112984631
2244,5.2,-0.8,0.1388326684846986,-0.3086860381880146,0.642472895937877
2243,5.2,-0.6,0.1054837118217162,-0.2728548563803559,0.5439401349752937
2242,5.2,-0.4,0.2173109295326628,-0.255975410768919,0.3666940831283452
2241,5.2,-0.2,0.2269010279053908,-0.2640840852620132,0.44024726766621486
2261,5.2,0.0,0.1624018793093604,-0.2292600320571055,0.44769034674150543
2262,5.2,0.2,0.2177718963776154,-0.24678134641052424,0.43700927533906714
2263,5.2,0.4,0.23087950756301462,-0.25848297745132587,0.37561479775849693
2264,5.2,0.6,0.27034969202479797,-0.25613995865049277,0.40767312619301627
2265,5.2,0.8,0.29944453387351977,-0.2550304379190534,0.3283588781967597
2266,5.2,1.0,0.306704207943501,-0.28599897608077646,0.4677972188307745
2267,5.2,1.2,0.2672750269129974,-0.2891435443544649,0.4296430174656724
2268,5.2,1.4,0.2534189930624166,-0.29869266161314195,0.47239670324326344
2269,5.2,1.6,0.2642436969961896,-0.30206321372632305,0.45041320423730585
2270,5.2,1.8,0.2314395762073248,-0.31158000481212167,0.4166005699110277
2271,5.2,2.0,0.213693682312665,-0.3239219226104878,0.44771519018408235
2272,5.2,2.2,0.20419458524276163,-0.3265092662177123,0.5284711679997232
2273,5.2,2.4,0.18477836122812358,-0.3193999095059946,0.495435763460421
2274,5.2,2.6,0.1712242652456154,-0.30903627808876705,0.32026107606164633
2275,5.2,2.8,0.1591236992692074,-0.31188373731754776,0.44196123621069
2276,5.2,3.0,0.1384880331908304,-0.33624148262718534,0.5168114070397
2277,5.2,3.2,0.1170108929539764,-0.326690787540068,0.5212192660347118
2278,5.2,3.4,0.10343774847478081,-0.32089788512052847,0.4344496129274508
2279,5.2,3.6,0.093991366285365,-0.3138700152180583,0.5269969063568127
2280,5.2,3.8,0.0872561141574324,-0.30519300224106144,0.5172766729074719
2220,5.0,-4.0,0.0988137266782896,-0.27054479080908395,0.4425311362963962
2219,5.0,-3.8,0.1044542844413868,-0.2994347439681147,0.4475408264622778
2218,5.0,-3.6,0.1162220770581978,-0.3217085944226547,0.4520245929687604
2217,5.0,-3.4,0.126477056721768,-0.32355098769728485,0.5019631716058306
2216,5.0,-3.2,0.144459307214814,-0.31215397998140343,0.4454026706667301
2215,5.0,-3.0,0.1504521984867318,-0.32425672805576977,0.4936112234225956
2214,5.0,-2.8,0.16606451067937258,-0.33680549465922716,0.5150531648181278
2213,5.0,-2.6,0.1783856572942788,-0.3631640454345527,0.626871464521042
2212,5.0,-2.4,0.1889799840174864,-0.335534548623116,0.5913118924050448
2211,5.0,-2.2,0.2076791002966608,-0.316849979229773,0.5655289785449791
2210,5.0,-2.0,0.1790488566210372,-0.355474252995786,0.508877114078516
2209,5.0,-1.8,0.2224095773843112,-0.3217630984222025,0.5229638720841554
2208,5.0,-1.6,0.2305630308097326,-0.3339459723967576,0.6696811939058663
2207,5.0,-1.4,0.2634425725306446,-0.33410594569368973,0.5856093145579531
2206,5.0,-1.2,0.26258581094124783,-0.31934639366952805,0.4441415656539437
2205,5.0,-1.0,0.2358672704335722,-0.3256295869850238,0.5405448711843658
2204,5.0,-0.8,0.2469654750353838,-0.2742812906296449,0.44367067726893966
2203,5.0,-0.6,0.086723487139437,-0.3067828200249065,0.5583670156084841
2202,5.0,-0.4,0.2175078420668976,-0.25957803259756296,0.40453765486567317
2201,5.0,-0.2,0.2457950404320558,-0.24664683155075612,0.2966965856028497
2221,5.0,0.0,0.2138956331437524,-0.24412263838136097,0.4040943983354836
2222,5.0,0.2,0.1777966297386804,-0.25364988069547867,0.37030871278464933
2223,5.0,0.4,0.23918992346657938,-0.25027842676643547,0.49886611089967803
2224,5.0,0.6,0.2588110163264886,-0.25740007645579605,0.492155561151397
2225,5.0,0.8,0.3128971700160198,-0.2978932609301014,0.5068603553450272
2226,5.0,1.0,0.28959101453310543,-0.29923297383725656,0.5621770829635183
2227,5.0,1.2,0.3151619658666798,-0.3096134553405665,0.5337030619691369
2228,5.0,1.4,0.29764879035950637,-0.3142560438753254,0.4535332200637676
2229,5.0,1.6,0.2597688545904972,-0.3302367879364832,0.44880524347237
2230,5.0,1.8,0.25647609072888483,-0.3029675902116745,0.5377701705880872
2231,5.0,2.0,0.24349943772804541,-0.33440893510105557,0.6013648356632242
2232,5.0,2.2,0.2170446861935058,-0.33519555769315534,0.4947650379078529
2233,5.0,2.4,0.19680038915233142,-0.32777982119102306,0.5103115474194051
2234,5.0,2.6,0.18112224064481158,-0.345295561866541,0.49848556540004896
2235,5.0,2.8,0.16382274314687761,-0.31908220088389977,0.5304629312091349
2236,5.0,3.0,0.1535100352205874,-0.3187006635760597,0.44642073935457066
2237,5.0,3.2,0.134164926620703,-0.3333783066598306,0.509040785493236
2238,5.0,3.4,0.11414795398562039,-0.3546970016102101,0.5455853555413495
2239,5.0,3.6,0.10772236010127359,-0.2979979029101887,0.5098543437823454
2240,5.0,3.8,0.0978107567952774,-0.3165326025617629,0.4046289879136972
2180,4.8,-4.0,0.0961925183299524,-0.29903722988432796,0.5178389046151065
2179,4.8,-3.8,0.1125646278799218,-0.3096455267893996,0.46927151340718676
2178,4.8,-3.6,0.12229168465786079,-0.3189842746830418,0.5081362654921067
2177,4.8,-3.4,0.1277774984525466,-0.326621006986919,0.5307643037024701
2176,4.8,-3.2,0.148076501287488,-0.3181545452296953,0.5032984292284274
2175,4.8,-3.0,0.1357442806556946,-0.3398188045903913,0.5445094870498416
2174,4.8,-2.8,0.1702651622202594,-0.34713734290995996,0.5256082309408724
2173,4.8,-2.6,0.18365640405491881,-0.350728682138161,0.5057187285972117
2172,4.8,-2.4,0.19956539841324542,-0.3606419074944137,0.5323313583177255
2171,4.8,-2.2,0.0,,
2170,4.8,-2.0,0.21294192309027782,-0.342514177504019,0.45385250721778053
2169,4.8,-1.8,0.16290566650008959,-0.3331119415882553,0.553959686004812
2168,4.8,-1.6,0.26190214285221425,-0.32054399925940463,0.4339183274941081
2167,4.8,-1.4,0.0997331664527172,-0.3459350163048109,0.5468646742608496
2166,4.8,-1.2,0.287261589755757,-0.3279058875766522,0.5973583827175635
2165,4.8,-1.0,0.227881068007311,-0.2960422811983224,0.4921550860268892
2164,4.8,-0.8,0.280556408857854,-0.29263787488547066,0.5271520882124809
2163,4.8,-0.6,0.291803060218869,-0.2754526719107234,0.474894356573068
2162,4.8,-0.4,0.24374418584835422,-0.265345351542629,0.3906738164281204
2161,4.8,-0.2,0.1401893383340376,-0.2605517114939524,0.506411479043231
2181,4.8,0.0,0.08789537732210939,-0.24572015059073118,0.547897484741451
2182,4.8,0.2,0.095478790837011,-0.26739026452930575,0.686402402132422
2183,4.8,0.4,0.30166517838285656,-0.256106585414931,0.4075300139292922
2184,4.8,0.6,0.3082929559462572,-0.28346978089346425,0.39689004033003045
2185,4.8,0.8,0.3508875447633456,-0.2634434799381039,0.3649942465779509
2186,4.8,1.0,0.3356745775146408,-0.3323695733566503,0.5800873373977392
2187,4.8,1.2,0.29724485551130697,-0.3081165899770494,0.37238159361842177
2188,4.8,1.4,0.31288548598740484,-0.3172169438469305,0.5112984612688768
2189,4.8,1.6,0.27359415723925257,-0.3216552729657944,0.4434262607709376
2190,4.8,1.8,0.2752353381589626,-0.32170634482848837,0.4918061444209057
2191,4.8,2.0,0.2460328969324878,-0.33612398258281506,0.4972317076639243
2192,4.8,2.2,0.2367536380606674,-0.34818785341016395,0.5468430681798754
2193,4.8,2.4,0.203833490200104,-0.32646243303302575,0.5524054000553346
2194,4.8,2.6,0.1978181959279986,-0.3076817523404207,0.5498584040583441
2195,4.8,2.8,0.1791355859256306,-0.3228874766687629,0.4627247562164149
2196,4.8,3.0,0.1564800691017246,-0.33790958418024564,0.5157215995199107
2197,4.8,3.2,0.1490885411944422,-0.32891232188057995,0.5743331229560122
2198,4.8,3.4,0.1306326260571456,-0.30694825231019596,0.48169585217247374
2199,4.8,3.6,0.11343174804412678,-0.3238077872968874,0.45282860094199356
